 2012cy                 163.84083333   7.69733333     11.0      2.0  NGC3462                        163.83775000   7.69675000
 2012cz                 239.44316667  16.37427778     -2.0      3.0  PGC142831                      239.44370833  16.37344444
 2012da                 195.64025000  27.43647222    -20.2    -10.7  PGC083768                      195.64220833  27.43544444
 2012db                 267.20291667 -60.70536111    -17.0      4.0  ESO139-028                     267.21229167 -60.70619444
 2012dc                 234.57479167  25.73813889  -9999.9  -9999.9  SDSSJ153817.94+254417.9        234.57479167  25.73830556
 2012dd                 164.31858333  28.53936111     -3.6     -8.9  PGC032926                      164.31950000  28.54166667
 2012de                 333.77216667  10.30350000     -1.2     -1.8  SDSSJ221505.40+101814.3        333.77250000  10.30400000
 2012df                 267.07800000  52.30058333      5.0     -4.0  2MASXJ17481804+5218041         267.07537500  52.30119444
 2012dg                 274.57825000  47.69833333      6.0      8.0  2MASXJ18181828+4741453         274.57625000  47.69630556
 2012dh                 197.78766667 -28.00919444     -6.9      3.9  ESO443-080                     197.78995833 -28.01033333
 2012di                 212.02787500  58.05213889  -9999.9  -9999.9  SDSSJ140806.74+580307.6        212.02812500  58.05213889
 2012dj                 348.69991667 -43.60619444     -5.7    -22.5  NGC7531                        348.70208333 -43.59994444
 2012dk                   3.48458333 -70.02797222    -14.0    -19.0  ESO050-006                       3.49587500 -70.02266667
 2012dl                 288.03420833 -32.12694444     -7.9     -1.8  ESO459-006                     288.03670833 -32.12650000
 2012dm                 213.44220833  52.22147222     -0.0     -0.0  SDSSJ141346.13+521317.3        213.44220833  52.22150000
 2012dn                 305.90108333 -28.27872222    -35.0     -3.0  ESO462-016                     305.91233333 -28.27783333
 2012do                 209.14700000   4.78119444  -9999.9  -9999.9  SDSSJ135635.29+044651.9        209.14704167   4.78108333
 2012dp                 240.14620833  15.68452778     -9.7     -3.9  IC1155                         240.14900000  15.68563889
 2012dq                 118.73116667  72.60958333      6.0     -8.0  UGC04067                       118.72533333  72.61186111
 2012dr                 203.45670833  26.13527778      1.1     23.5  PGC1763791                     203.45637500  26.12875000
 2012ds                 245.94125000   9.78691667     12.0     -5.0  PGC058009                      245.93762500   9.78811111
 2012dt                  14.16191667  -9.90258333    -56.2     40.6  NGC0309                         14.17775000  -9.91386111
 2012du                 327.31766667 -60.71208333      2.0      4.0  NGC7125                        327.31658333 -60.71316667
 2012dv                 327.12620833 -12.83925000      0.5      1.6  Anon.                          327.12608333 -12.83969444
 2012dw                 320.64700000 -33.56516667     -8.8     -2.5  PGC674667                      320.64995833 -33.56447222
 2012dx                 289.32220833  33.43008333      2.0     15.0  PGC063016                      289.32100000  33.42527778
 2012dy                 319.71133333 -57.64505556     -2.3    -17.0  ESO145-004                     319.71250000 -57.64027778
 2012dz                 274.73416667  23.66027778     11.0     17.0  NGC6619                        274.73141667  23.65561111
 2012ea                 266.29333333  18.14077778    -55.3      7.0  UGC10966                       266.30945833  18.13894444
 2012eb                 355.40854167 -46.18416667  -9999.9  -9999.9  Anon.                          355.40854167 -46.18416667
 2012ec                  41.49954167  -7.57325000     -1.0     17.0  NGC1084                         41.49962500  -7.57847222
 2012ed                 234.90187500  -2.68352778     -1.3     -1.0  Anon.                          234.90225000  -2.68325000
 2012ee                 311.31366667  -5.62280556      3.4     -0.0  IC5050                         311.31270833  -5.62277778
 2012ef                 357.58020833  16.63227778      7.3      2.4  Anon.                          357.57808333  16.63161111
 2012eg                  47.32066667  38.63913889     -4.1    -37.5  NGC1213                         47.32212500  38.64944444
 2012eh                  21.88108333  14.81816667      5.0     -5.0  IC1706                          21.87925000  14.81955556
 2012ei                 216.02400000  33.04902778     12.3      5.8  NGC5611                        216.01991667  33.04738889
 2012ej                  96.71250000  59.08405556    -35.8     14.3  IC2166                          96.73183333  59.08008333
 2012ek                 280.12029167  36.12138889    -13.6    -12.2  UGC11322                       280.12516667  36.12494444
 2012el                 234.98845833 -30.55522222      0.5     -8.7  NGC5968                        234.98820833 -30.55277778
 2012em                 341.00695833  15.86377778    -14.0    -29.0  PGC069614                      341.01079167  15.87194444
 2012en                  61.85500000   1.75913889    -24.0     -7.0  PGC014498                       61.86170833   1.76069444
 2012eo                 333.65758333  32.95511111     -7.7      0.8  PGC068367                      333.66012500  32.95488889
 2012ep                 349.09204167  24.25516667     -0.0      2.0  Anon.                          349.09204167  24.25461111
 2012eq                  15.05987500 -30.80858333      9.8      6.3  ESO412-001                      15.05670833 -30.81033333
 2012er                 262.96925000  71.83613889    -14.7    -13.8  PGC060437                      262.98204167  71.84044444
 2012es                 216.12133333 -16.76088889     24.1      6.7  NGC5597                        216.11433333 -16.76275000
 2012et                 355.66200000  27.09197222      5.3      0.8  PGC072179                      355.66008333  27.09186111
 2012eu                  48.26733333  -8.39213889     -0.6     23.1  PGC145362                       48.26750000  -8.39855556
 2012ev                 330.76245833 -22.51694444     -4.9     -0.5  PGC134336                      330.76383333 -22.51669444
 2012ew                  41.36829167 -62.12255556    -10.0      9.0  PGC127935                       41.37404167 -62.12505556
 2012ex                  19.69154167  14.99450000      1.8      4.5  UGC00838                        19.69104167  14.99325000
 2012ey                  36.21100000  16.18175000     -8.2     15.6  PGC009159                       36.21337500  16.17741667
 2012ez                  53.81820833 -27.49700000      1.1     -0.1  Anon.                           53.81787500 -27.49697222
 2012fa                  53.74591667 -27.86538889  -9999.9  -9999.9  Anon.                           53.74591667 -27.86538889
 2012fb                  27.71333333  33.14038889     -0.1      2.7  PGC2024509                      27.71333333  33.13944444
 2012fc                 347.55295833  30.57850000     18.1     -8.1  PGC070602                      347.54704167  30.58083333
 2012fd                  89.71637500 -23.34005556     -6.3     -2.1  ESO488-051                      89.71800000 -23.33958333
 2012fe                 265.80075000  36.76736111     -2.7     -0.0  Anon.                          265.80166667  36.76736111
 2012ff                 346.45295833  14.33233333     -1.5      3.3  PGC1455366                     346.45358333  14.33141667
 2012fg                 141.15854167  49.35952778      2.0      6.0  NGC2857                        141.15716667  49.35705556
 2012fh                 160.89187500  24.89141667     40.0   -112.0  NGC3344                        160.87979167  24.92222222
 2012fi                  80.35804167 -16.88219444     11.2    -21.9  PGC017166                       80.35479167 -16.87608333
 2012fj                 243.93691667  31.96333333      3.0     -2.0  NGC6103                        243.93591667  31.96394444
 2012fk                  37.71683333  22.47941667     -0.4     13.6  2MASXJ02305208+2228326          37.71695833  22.47563889
 2012fl                  44.01825000   0.93361111     -0.9     -0.7  SDSSJ025604.44+005601.6         44.01850000   0.93380556
 2012fm                 104.05575000  84.08050000      3.9      5.7  UGC03528                       104.04533333  84.07891667
 2012fn                  53.86783333 -27.60600000  -9999.9  -9999.9  Anon.                           53.86783333 -27.60600000
 2012fo                  52.91025000 -27.23108333  -9999.9  -9999.9  APMUKS(BJ)B032932.15-272400.8   52.91025000 -27.23127778
 2012fp                  53.18000000 -27.17591667      0.8     -0.8  Anon.                           53.17975000 -27.17569444
 2012fq                  53.13708333 -27.85586111  -9999.9  -9999.9  Anon.                           53.13708333 -27.85586111
 2012fr                  53.40095833 -36.12650000     -1.7     50.1  NGC1365                         53.40154167 -36.14041667
 2012fs                   9.41458333  10.35808333     -6.0      1.0  IC0035                           9.41616667  10.35797222
 2012ft                 307.88958333 -44.15480556      0.1     -1.3  MRSS285-199122                 307.88954167 -44.15444444
